x (m), y (m), th (rad), stamp, 
0.5761606097221375, -0.5987821817398071, 0.07491014082328898, 1759503139001243865, 
0.5934482216835022, -0.5976182222366333, 0.0994365531373781, 1759503139049116715, 
0.610807478427887, -0.5958602428436279, 0.12223726624588552, 1759503139097044886, 
0.6338669061660767, -0.5929168462753296, 0.15244809664291661, 1759503139160930288, 
0.64555424451828, -0.5911961197853088, 0.1675435553153658, 1759503139193273574, 
0.6688942909240723, -0.5870757699012756, 0.1979274186195616, 1759503139257839406, 
0.6863476634025574, -0.5835731029510498, 0.22174926974200027, 1759503139306318044, 
0.7029357552528381, -0.5797491073608398, 0.24530593897907982, 1759503139353319862, 
0.7203370928764343, -0.5753310918807983, 0.2683998432019152, 1759503139401295439, 
0.7370615005493164, -0.5709120035171509, 0.2905444963996471, 1759503139449134547, 
0.7597785592079163, -0.5637928247451782, 0.32149056028744083, 1759503139513741223, 
0.7764801383018494, -0.5583283305168152, 0.3445743247539414, 1759503139561262759, 
0.7875609397888184, -0.554372251033783, 0.3588984267745804, 1759503139593612166, 
0.8095986843109131, -0.5461583137512207, 0.38815437504289646, 1759503139657716652, 
0.8268095850944519, -0.5391221642494202, 0.41126737941592706, 1759503139707168953, 
0.8423144817352295, -0.5322728157043457, 0.4344230770688698, 1759503139753200545, 
0.8586597442626953, -0.5247160792350769, 0.45665327105526304, 1759503139801215229, 
0.8747469186782837, -0.516707718372345, 0.4774427031205548, 1759503139849323089, 
0.8910167813301086, -0.5082858204841614, 0.4983032876210957, 1759503139897392395, 
0.9121876358985901, -0.4965013265609741, 0.5252906398353978, 1759503139961032529, 
0.922888457775116, -0.49040457606315613, 0.5399521085778627, 1759503139994886590, 
0.9437423944473267, -0.477632611989975, 0.5668212889093391, 1759503140058698080, 
0.9586276412010193, -0.46814411878585815, 0.5878919237554413, 1759503140105340178, 
0.9737473130226135, -0.4580177962779999, 0.6100554513262421, 1759503140154138733, 
0.9883817434310913, -0.44785594940185547, 0.6323251484194685, 1759503140202169126, 
1.00275456905365, -0.43735507130622864, 0.6523863286010716, 1759503140249474557, 
1.0171129703521729, -0.42616134881973267, 0.6728555884528451, 1759503140297363438, 
1.0362303256988525, -0.4109572172164917, 0.7003671520988527, 1759503140360949389, 
1.0502890348434448, -0.3987935483455658, 0.719265691293942, 1759503140409387010, 
1.064599871635437, -0.3862234652042389, 0.7392421994432379, 1759503140458353513, 
1.0776751041412354, -0.3741929233074188, 0.7566710143768893, 1759503140505171022, 
1.091221570968628, -0.36136993765830994, 0.7762777380504086, 1759503140554171452, 
1.103982925415039, -0.3487497568130493, 0.7936352184172933, 1759503140601190923, 
1.11704421043396, -0.3353576958179474, 0.8108025944396768, 1759503140649142115, 
1.1340391635894775, -0.31709593534469604, 0.8336170067678007, 1759503140714593550, 
1.1460548639297485, -0.3039032518863678, 0.8499769091273613, 1759503140761605400, 
1.154340386390686, -0.29441991448402405, 0.8615142035007709, 1759503140793532937, 
1.1704195737838745, -0.2755303382873535, 0.8867546269658859, 1759503140858819864, 
1.1818422079086304, -0.2614996135234833, 0.9050893190714303, 1759503140905199724, 
1.1932685375213623, -0.24673821032047272, 0.924307504926753, 1759503140954113656, 
1.204014778137207, -0.2325969785451889, 0.9408338708951474, 1759503141001170156, 
1.2150300741195679, -0.2173214852809906, 0.9570893052474123, 1759503141049194595, 
1.2254467010498047, -0.20234104990959167, 0.9728980169758438, 1759503141097641088, 
1.2392948865890503, -0.18164384365081787, 0.9942886232855224, 1759503141160967226, 
1.2493600845336914, -0.16604074835777283, 1.0106461001840987, 1759503141209039516, 
1.2590795755386353, -0.150325745344162, 1.0269887031955296, 1759503141257340855, 
1.2686084508895874, -0.13451044261455536, 1.0439555334496624, 1759503141305024696, 
1.2778922319412231, -0.11842532455921173, 1.0603591449997292, 1759503141353398536, 
1.2868882417678833, -0.10212551802396774, 1.0769537083252518, 1759503141401248761, 
1.295690894126892, -0.08567029982805252, 1.0937128085418237, 1759503141449529960, 
1.306862711906433, -0.0635938048362732, 1.1177801577845967, 1759503141513358681, 
1.3123314380645752, -0.05257037281990051, 1.129482745420731, 1759503141545647206, 
1.3199570178985596, -0.036098845303058624, 1.1461292169814465, 1759503141593433852, 
1.3300201892852783, -0.013733698055148125, 1.1681005206470336, 1759503141657885025, 
1.3371838331222534, 0.003568952437490225, 1.1832442313288731, 1759503141705437662, 
1.3441667556762695, 0.0206996351480484, 1.1984573160260659, 1759503141753143010, 
1.3507933616638184, 0.03824227303266525, 1.212995549582214, 1759503141801224416, 
1.3572317361831665, 0.05586199089884758, 1.2286204496385051, 1759503141850308201, 
1.3632969856262207, 0.07311075180768967, 1.2439622379710473, 1759503141897714019, 
1.3691741228103638, 0.09080251306295395, 1.2602809814485136, 1759503141945135275, 
1.3747570514678955, 0.10823556780815125, 1.2765456243369495, 1759503141993230277, 
1.3801363706588745, 0.12680600583553314, 1.2923641532815406, 1759503142042264282, 
1.3868329524993896, 0.15042047202587128, 1.3128908596401045, 1759503142105196176, 
1.3913809061050415, 0.16808125376701355, 1.3276815926060077, 1759503142153507215, 
1.3959473371505737, 0.1864539384841919, 1.3433604176032872, 1759503142202573638, 
1.4000248908996582, 0.20449766516685486, 1.359258344829138, 1759503142250588342, 
1.404916524887085, 0.22834841907024384, 1.3800040856488647, 1759503142313737887, 
1.408467173576355, 0.24718010425567627, 1.3968946124639043, 1759503142362151136, 
1.4105024337768555, 0.2588598132133484, 1.4065858592885045, 1759503142393408334, 
1.414489984512329, 0.28448328375816345, 1.425583412689014, 1759503142458401470, 
1.4170024394989014, 0.3025020658969879, 1.4394199383751483, 1759503142505502115, 
1.4191856384277344, 0.3209381699562073, 1.454164974224289, 1759503142553425389, 
1.4214080572128296, 0.34016919136047363, 1.4705917686138739, 1759503142602599252, 
1.4231535196304321, 0.35874271392822266, 1.486498907767038, 1759503142649945149, 
1.4247150421142578, 0.37666818499565125, 1.5023106781524214, 1759503142697628641, 
1.4262163639068604, 0.4019952118396759, 1.5219691931440225, 1759503142762801698, 
